id,masterCategory,subCategory,articleType,,,,,,,
20209,Apparel,Topwear,Sweatshirts,,,,,,,
58313,Accessories,Socks,Socks,,,,,,,
38030,Accessories,Watches,Watches,,,,,,,
11788,Apparel,Topwear,Kurtas,,,,,,,
36996,Accessories,Bags,Handbags,,,,,,,
21921,Apparel,Topwear,Tunics,,,,,,,
37078,Accessories,Bags,Handbags,,,,,,,
56873,Footwear,Shoes,Heels,,,,,,,
15328,Apparel,Topwear,Sweaters,,,,,,,
22798,Apparel,Bottomwear,Shorts,,,,,,,
12931,Apparel,Topwear,Tshirts,,,,,,,
26338,Accessories,Watches,Watches,,,,,,,
18437,Accessories,Bags,Backpacks,,,,,,,
54718,Apparel,Topwear,Kurtas,,,,,,,
6814,Footwear,Shoes,Casual Shoes,,,,,,,
9060,Footwear,Shoes,Sports Shoes,,,,,,,
2488,Footwear,Sandal,Sports Sandals,,,,,,,
48347,Accessories,Jewellery,Necklace and Chains,,,,,,,
26936,Apparel,Topwear,Tshirts,,,,,,,
29142,Accessories,Eyewear,Sunglasses,,,,,,,
51058,Apparel,Innerwear,Briefs,,,,,,,
30853,Apparel,Topwear,Kurtas,,,,,,,
23478,Accessories,Scarves,Scarves,,,,,,,
48949,Accessories,Jewellery,Ring,,,,,,,
28090,Apparel,Innerwear,Trunk,,,,,,,
8380,Apparel,Topwear,Tops,,,,,,,
3768,Apparel,Topwear,Tshirts,,,,,,,
9252,Apparel,Topwear,Shirts,,,,,,,
48175,Accessories,Bags,Handbags,,,,,,,
18605,Accessories,Belts,Belts,,,,,,,
10468,Apparel,Topwear,Tshirts,,,,,,,
40318,Footwear,Shoes,Sports Shoes,,,,,,,
38202,Accessories,Eyewear,Sunglasses,,,,,,,
15926,Accessories,Bags,Backpacks,,,,,,,
32738,Footwear,Shoes,Sports Shoes,,,,,,,
1803,Apparel,Topwear,Tshirts,,,,,,,
59235,Accessories,Watches,Watches,,,,,,,
36398,Accessories,Socks,Socks,,,,,,,
17229,Accessories,Eyewear,Sunglasses,,,,,,,
54972,Apparel,Dress,Dresses,,,,,,,
47559,Footwear,Shoes,Heels,,,,,,,
35179,Accessories,Bags,Backpacks,,,,,,,
29526,Accessories,Watches,Watches,,,,,,,
42817,Apparel,Innerwear,Briefs,,,,,,,
9636,Apparel,Topwear,Shirts,,,,,,,
48511,Apparel,Topwear,Tops,,,,,,,
23820,Footwear,Flip Flops,Flip Flops,,,,,,,
13689,Footwear,Shoes,Sports Shoes,,,,,,,
18261,Apparel,Topwear,Kurtas,,,,,,,
56619,Personal Care,Makeup,Highlighter and Blush,,,,,,,
4915,Apparel,Topwear,Tops,,,,,,,
38666,Footwear,Shoes,Sports Shoes,,,,,,,
59651,Apparel,Saree,Sarees,,,,,,,
4129,Footwear,Shoes,Casual Shoes,,,,,,,
10830,Apparel,Topwear,Tshirts,,,,,,,
20699,Footwear,Shoes,Casual Shoes,,,,,,,
45800,Footwear,Shoes,Heels,,,,,,,
39586,Footwear,Shoes,Heels,,,,,,,
38454,Accessories,Bags,Handbags,,,,,,,
59463,Accessories,Jewellery,Ring,,,,,,,
32952,Footwear,Shoes,Casual Shoes,,,,,,,
53159,Apparel,Topwear,Shirts,,,,,,,
34299,Apparel,Topwear,Dupatta,,,,,,,
3902,Apparel,Topwear,Tshirts,,,,,,,
18053,Accessories,Wallets,Wallets,,,,,,,
9404,Accessories,Bags,Backpacks,,,,,,,
17827,Footwear,Shoes,Casual Shoes,,,,,,,
30639,Apparel,Bottomwear,Shorts,,,,,,,
12569,Apparel,Topwear,Tshirts,,,,,,,
19181,Apparel,Topwear,Shirts,,,,,,,
33041,Apparel,Topwear,Kurtas,,,,,,,
57504,Footwear,Sandal,Sandals,,,,,,,
25124,Accessories,Bags,Clutches,,,,,,,
11311,Apparel,Bottomwear,Jeans,,,,,,,
32193,Footwear,Shoes,Casual Shoes,,,,,,,
14663,Apparel,Topwear,Shirts,,,,,,,
20456,Accessories,Wallets,Wallets,,,,,,,
5234,Footwear,Shoes,Sports Shoes,,,,,,,
44113,Personal Care,Fragrance,Perfume and Body Mist,,,,,,,
25918,Apparel,Topwear,Tshirts,,,,,,,
21584,Apparel,Bottomwear,Jeans,,,,,,,
52076,Apparel,Topwear,Tshirts,,,,,,,
16134,Apparel,Topwear,Tops,,,,,,,
7563,Apparel,Topwear,Tshirts,,,,,,,
19940,Footwear,Shoes,Casual Shoes,,,,,,,
46644,Personal Care,Fragrance,Deodorant,,,,,,,
34264,Apparel,Topwear,Dupatta,,,,,,,
18892,Apparel,Topwear,Tops,,,,,,,
50721,Apparel,Dress,Dresses,,,,,,,
16908,Apparel,Topwear,Sweatshirts,,,,,,,
31716,Accessories,Jewellery,Earrings,,,,,,,
55253,Personal Care,Makeup,Kajal and Eyeliner,,,,,,,
12594,Apparel,Topwear,Tshirts,,,,,,,
27673,Accessories,Bags,Handbags,,,,,,,
13446,Apparel,Topwear,Tops,,,,,,,
54381,Accessories,Wallets,Wallets,,,,,,,
43336,Footwear,Shoes,Sports Shoes,,,,,,,
2011,Apparel,Topwear,Tshirts,,,,,,,
7751,Apparel,Topwear,Tshirts,,,,,,,
35184,Accessories,Bags,Backpacks,,,,,,,
46476,Accessories,Watches,Watches,,,,,,,
22133,Footwear,Shoes,Formal Shoes,,,,,,,
43938,Footwear,Shoes,Heels,,,,,,,
28409,Accessories,Eyewear,Sunglasses,,,,,,,
50513,Apparel,Innerwear,Trunk,,,,,,,
6683,Apparel,Topwear,Tshirts,,,,,,,
34056,Apparel,Bottomwear,Capris,,,,,,,
55061,Personal Care,Lips,Lipstick,,,,,,,
26593,Footwear,Shoes,Sports Shoes,,,,,,,
8719,Apparel,Topwear,Shirts,,,,,,,
43104,Personal Care,Fragrance,Deodorant,,,,,,,
2223,Apparel,Bottomwear,Track Pants,,,,,,,
27441,Apparel,Topwear,Tops,,,,,,,
13674,Footwear,Shoes,Casual Shoes,,,,,,,
57736,Personal Care,Lips,Lip Care,,,,,,,
33273,Apparel,Bottomwear,Leggings,,,,,,,
40781,Footwear,Flip Flops,Flip Flops,,,,,,,
41653,Apparel,Topwear,Shirts,,,,,,,
39749,Apparel,Bottomwear,Shorts,,,,,,,
25316,Accessories,Watches,Watches,,,,,,,
11123,Accessories,Bags,Laptop Bag,,,,,,,
5006,Apparel,Topwear,Tops,,,,,,,
53396,Apparel,Topwear,Kurtas,,,,,,,
14451,Footwear,Shoes,Heels,,,,,,,
20664,Apparel,Topwear,Tshirts,,,,,,,
15583,Apparel,Topwear,Tshirts,,,,,,,
36701,Personal Care,Fragrance,Perfume and Body Mist,,,,,,,
23485,Accessories,Scarves,Scarves,,,,,,,
50177,Footwear,Shoes,Heels,,,,,,,
27819,Accessories,Belts,Belts,,,,,,,
34432,Apparel,Topwear,Tshirts,,,,,,,
46012,Apparel,Saree,Sarees,,,,,,,
16762,Accessories,Bags,Handbags,,,,,,,
49866,Accessories,Watches,Watches,,,,,,,
22557,Personal Care,Fragrance,Deodorant,,,,,,,
48188,Accessories,Bags,Handbags,,,,,,,
28851,Apparel,Topwear,Tshirts,,,,,,,
43560,Accessories,Socks,Socks,,,,,,,
2647,Accessories,Bags,Handbags,,,,,,,
27025,Apparel,Bottomwear,Jeans,,,,,,,
13210,Footwear,Shoes,Sports Shoes,,,,,,,
51899,Accessories,Wallets,Wallets,,,,,,,
3795,Footwear,Shoes,Casual Shoes,,,,,,,
29983,Free Items,Free Gifts,Free Gifts,,,,,,,
41237,Accessories,Belts,Belts,,,,,,,
25772,Apparel,Topwear,Suspenders,,,,,,,
56280,Apparel,Innerwear,Bra,,,,,,,
11547,Apparel,Topwear,Kurtas,,,,,,,
10495,Apparel,Topwear,Shirts,,,,,,,
57352,Apparel,Innerwear,Bra,,,,,,,
14809,Accessories,Bags,Handbags,,,,,,,
33617,Accessories,Wallets,Wallets,,,,,,,
36365,Accessories,Ties,Ties,,,,,,,
5462,Footwear,Shoes,Sports Shoes,,,,,,,
44745,Footwear,Shoes,Casual Shoes,,,,,,,
14035,Apparel,Topwear,Shirts,,,,,,,
20200,Apparel,Topwear,Tshirts,,,,,,,
25540,Apparel,Topwear,Shirts,,,,,,,
11775,Apparel,Topwear,Tshirts,,,,,,,
41005,Apparel,Bottomwear,Skirts,,,,,,,
58914,Accessories,Ties,Ties,,,,,,,
33425,Accessories,Bags,Handbags,,,,,,,
57160,Apparel,Topwear,Tshirts,,,,,,,
4782,Apparel,Topwear,Tshirts,,,,,,,
41839,Footwear,Flip Flops,Flip Flops,,,,,,,
52412,Apparel,Loungewear and Nightwear,Nightdress,,,,,,,
58128,Accessories,Jewellery,Earrings,,,,,,,
20032,Apparel,Topwear,Shirts,,,,,,,
37085,Accessories,Bags,Mobile Pouch,,,,,,,
44577,Footwear,Sandal,Sandals,,,,,,,
34600,Apparel,Dress,Dresses,,,,,,,
50345,Apparel,Topwear,Kurtas,,,,,,,
16550,Apparel,Topwear,Shirts,,,,,,,
8973,Footwear,Shoes,Sports Shoes,,,,,,,
22765,Apparel,Topwear,Kurtas,,,,,,,
7107,Accessories,Bags,Backpacks,,,,,,,
27217,Apparel,Bottomwear,Shorts,,,,,,,
49268,Accessories,Socks,Socks,,,,,,,
42680,Apparel,Topwear,Kurtas,,,,,,,
55637,Footwear,Shoes,Heels,,,,,,,
19518,Apparel,Topwear,Sweaters,,,,,,,
28099,Apparel,Innerwear,Briefs,,,,,,,
23471,Accessories,Scarves,Scarves,,,,,,,
17644,Footwear,Flip Flops,Flip Flops,,,,,,,
50183,Accessories,Bags,Handbags,,,,,,,
6213,Apparel,Topwear,Tshirts,,,,,,,
51051,Apparel,Innerwear,Bra,,,,,,,
31988,Accessories,Socks,Socks,,,,,,,
49892,Accessories,Watches,Watches,,,,,,,
30066,Accessories,Watches,Watches,,,,,,,
54523,Footwear,Shoes,Sports Shoes,,,,,,,
26103,Apparel,Topwear,Shirts,,,,,,,
3761,Apparel,Topwear,Tshirts,,,,,,,
8389,Apparel,Topwear,Tshirts,,,,,,,
29977,Accessories,Watches,Watches,,,,,,,
25786,Apparel,Topwear,Suspenders,,,,,,,
56274,Apparel,Innerwear,Bra,,,,,,,
10461,Apparel,Topwear,Tshirts,,,,,,,
24654,Accessories,Bags,Handbags,,,,,,,
40311,Footwear,Sandal,Sandals,,,,,,,
21326,Accessories,Eyewear,Sunglasses,,,,,,,
15113,Apparel,Bottomwear,Trousers,,,,,,,
45663,Apparel,Innerwear,Innerwear Vests,,,,,,,
36391,Accessories,Socks,Socks,,,,,,,
4544,Footwear,Shoes,Sports Shoes,,,,,,,
37243,Footwear,Shoes,Casual Shoes,,,,,,,
5496,Apparel,Topwear,Tshirts,,,,,,,
53706,Accessories,Bags,Handbags,,,,,,,
11781,Apparel,Topwear,Tshirts,,,,,,,
56046,Personal Care,Lips,Lipstick,,,,,,,
21928,Apparel,Topwear,Kurtas,,,,,,,
59832,Apparel,Topwear,Shirts,,,,,,,
32503,Apparel,Topwear,Shirts,,,,,,,
38039,Accessories,Watches,Watches,,,,,,,
57194,Apparel,Topwear,Tunics,,,,,,,
24466,Footwear,Shoes,Sports Shoes,,,,,,,
4776,Apparel,Topwear,Tshirts,,,,,,,
21114,Apparel,Topwear,Tops,,,,,,,
15321,Apparel,Topwear,Jackets,,,,,,,
38805,Apparel,Topwear,Tshirts,,,,,,,
53534,Apparel,Innerwear,Briefs,,,,,,,
37071,Accessories,Bags,Handbags,,,,,,,
44583,Apparel,Bottomwear,Jeans,,,,,,,
47306,Accessories,Bags,Handbags,,,,,,,
6021,Apparel,Topwear,Tshirts,,,,,,,
23643,Apparel,Topwear,Tshirts,,,,,,,
17476,Apparel,Innerwear,Bra,,,,,,,
8987,Footwear,Shoes,Casual Shoes,,,,,,,
51263,Accessories,Belts,Belts,,,,,,,
54711,Apparel,Topwear,Kurtas,,,,,,,
2481,Apparel,Topwear,Tshirts,,,,,,,
9069,Apparel,Topwear,Shirts,,,,,,,
3553,Footwear,Shoes,Casual Shoes,,,,,,,
31386,Apparel,Topwear,Tshirts,,,,,,,
42674,Apparel,Topwear,Kurtas,,,,,,,
12104,Apparel,Topwear,Kurtis,,,,,,,
26331,Accessories,Watches,Watches,,,,,,,
40547,Accessories,Watches,Watches,,,,,,,
10237,Accessories,Watches,Watches,,,,,,,
45809,Footwear,Shoes,Heels,,,,,,,
56422,Apparel,Innerwear,Bra,,,,,,,
41495,Apparel,Topwear,Tshirts,,,,,,,
32167,Accessories,Socks,Socks,,,,,,,
14697,Apparel,Bottomwear,Trousers,,,,,,,
33889,Accessories,Watches,Watches,,,,,,,
53150,Footwear,Shoes,Heels,,,,,,,
37415,Accessories,Bags,Handbags,,,,,,,
45035,Accessories,Watches,Watches,,,,,,,
4312,Apparel,Topwear,Tshirts,,,,,,,
21570,Footwear,Shoes,Casual Shoes,,,,,,,
52082,Apparel,Topwear,Tshirts,,,,,,,
15745,Footwear,Shoes,Sports Shoes,,,,,,,
51607,Apparel,Bottomwear,Trousers,,,,,,,
7597,Footwear,Shoes,Sports Shoes,,,,,,,
18866,Apparel,Bottomwear,Track Pants,,,,,,,
6445,Footwear,Shoes,Casual Shoes,,,,,,,
23227,Apparel,Topwear,Kurtas,,,,,,,
17012,Footwear,Shoes,Flats,,,,,,,
3137,Footwear,Shoes,Heels,,,,,,,
42210,Apparel,Topwear,Tops,,,,,,,
12560,Apparel,Topwear,Tshirts,,,,,,,
27687,Accessories,Bags,Handbags,,,,,,,
54375,Accessories,Jewellery,Earrings,,,,,,,
30630,Apparel,Topwear,Tshirts,,,,,,,
46482,Accessories,Watches,Watches,,,,,,,
51435,Apparel,Topwear,Shirts,,,,,,,
17220,Accessories,Eyewear,Sunglasses,,,,,,,
47550,Footwear,Shoes,Heels,,,,,,,
6677,Footwear,Shoes,Sports Shoes,,,,,,,
12752,Apparel,Bottomwear,Jeans,,,,,,,
55095,Personal Care,Skin Care,Face Moisturisers,,,,,,,
3305,Footwear,Shoes,Sports Shoes,,,,,,,
42022,Footwear,Flip Flops,Flip Flops,,,,,,,
23829,Footwear,Flip Flops,Flip Flops,,,,,,,
48518,Apparel,Topwear,Tops,,,,,,,
18268,Apparel,Topwear,Kurtas,,,,,,,
54147,Accessories,Jewellery,Necklace and Chains,,,,,,,
13680,Footwear,Shoes,Sports Shoes,,,,,,,
10005,Apparel,Topwear,Tshirts,,,,,,,
33287,Apparel,Topwear,Tshirts,,,,,,,
40775,Footwear,Shoes,Casual Shoes,,,,,,,
32355,Accessories,Watches,Watches,,,,,,,
56610,Personal Care,Makeup,Compact,,,,,,,
10839,Apparel,Topwear,Tshirts,,,,,,,
37627,Apparel,Topwear,Tshirts,,,,,,,
53362,Accessories,Bags,Backpacks,,,,,,,
20690,Footwear,Shoes,Casual Shoes,,,,,,,
59658,Apparel,Saree,Sarees,,,,,,,
15577,Apparel,Topwear,Tshirts,,,,,,,
45207,Accessories,Watches,Watches,,,,,,,
4120,Footwear,Shoes,Casual Shoes,,,,,,,
13821,Accessories,Headwear,Caps,,,,,,,
28260,Personal Care,Fragrance,Deodorant,,,,,,,
23688,Accessories,Wallets,Wallets,,,,,,,
7138,Apparel,Topwear,Tunics,,,,,,,
27228,Apparel,Dress,Dresses,,,,,,,
48385,Apparel,Bottomwear,Jeans,,,,,,,
3598,Apparel,Topwear,Tshirts,,,,,,,
7904,Apparel,Topwear,Tshirts,,,,,,,
55608,Apparel,Topwear,Shirts,,,,,,,
19527,Apparel,Topwear,Sweaters,,,,,,,
36954,Footwear,Shoes,Sports Shoes,,,,,,,
39120,Apparel,Bottomwear,Leggings,,,,,,,
20831,Footwear,Shoes,Sports Shoes,,,,,,,
10698,Accessories,Watches,Watches,,,,,,,
37886,Accessories,Socks,Socks,,,,,,,
58117,Accessories,Jewellery,Pendant,,,,,,,
44548,Footwear,Sandal,Sandals,,,,,,,
57963,Apparel,Saree,Sarees,,,,,,,
41208,Footwear,Shoes,Sports Shoes,,,,,,,
11578,Apparel,Topwear,Kurtas,,,,,,,
14836,Accessories,Belts,Belts,,,,,,,
33628,Accessories,Wallets,Wallets,,,,,,,
37288,Accessories,Watches,Watches,,,,,,,
58325,Footwear,Flip Flops,Flip Flops,,,,,,,
30891,Apparel,Topwear,Kurtas,,,,,,,
50148,Footwear,Shoes,Heels,,,,,,,
28052,Apparel,Innerwear,Briefs,,,,,,,
49859,Accessories,Watches,Watches,,,,,,,
31943,Footwear,Sandal,Sandals,,,,,,,
50974,Apparel,Innerwear,Bra,,,,,,,
2678,Apparel,Topwear,Tshirts,,,,,,,
46811,Apparel,Topwear,Tshirts,,,,,,,
19715,Apparel,Topwear,Shirts,,,,,,,
49065,Accessories,Bags,Handbags,,,,,,,
8342,Footwear,Shoes,Sports Shoes,,,,,,,
5805,Apparel,Topwear,Tops,,,,,,,
57709,Personal Care,Lips,Lip Liner,,,,,,,
39776,Apparel,Topwear,Shirts,,,,,,,
25329,Accessories,Watches,Watches,,,,,,,
58741,Apparel,Topwear,Tshirts,,,,,,,
59693,Apparel,Innerwear,Bra,,,,,,,
11920,Footwear,Shoes,Formal Shoes,,,,,,,
46449,Accessories,Watches,Watches,,,,,,,
55862,Personal Care,Nails,Nail Polish,,,,,,,
16339,Apparel,Topwear,Shirts,,,,,,,
28436,Accessories,Watches,Watches,,,,,,,
34069,Footwear,Shoes,Flats,,,,,,,
19371,Footwear,Shoes,Formal Shoes,,,,,,,
12799,Apparel,Topwear,Tshirts,,,,,,,
35987,Apparel,Topwear,Tshirts,,,,,,,
22930,Accessories,Watches,Watches,,,,,,,
34855,Footwear,Shoes,Casual Shoes,,,,,,,
2812,Footwear,Shoes,Casual Shoes,,,,,,,
28604,Footwear,Shoes,Sports Shoes,,,,,,,
49633,Apparel,Dress,Dresses,,,,,,,
16937,Free Items,Free Gifts,Free Gifts,,,,,,,
31729,Apparel,Topwear,Blazers,,,,,,,
8514,Accessories,Bags,Backpacks,,,,,,,
19143,Footwear,Sandal,Sandals,,,,,,,
13479,Footwear,Shoes,Flats,,,,,,,
43309,Apparel,Bottomwear,Shorts,,,,,,,
38496,Apparel,Topwear,Tshirts,,,,,,,
44910,Apparel,Topwear,Tshirts,,,,,,,
52875,Apparel,Saree,Sarees,,,,,,,
39544,Footwear,Flip Flops,Flip Flops,,,,,,,
58573,Apparel,Topwear,Tshirts,,,,,,,
25927,Apparel,Topwear,Tshirts,,,,,,,
52049,Apparel,Topwear,Tshirts,,,,,,,
38650,Footwear,Shoes,Casual Shoes,,,,,,,
39782,Apparel,Topwear,Shirts,,,,,,,
41698,Apparel,Loungewear and Nightwear,Lounge Pants,,,,,,,
4923,Apparel,Topwear,Tops,,,,,,,
10806,Apparel,Topwear,Shirts,,,,,,,
59667,Apparel,Saree,Sarees,,,,,,,
15548,Accessories,Socks,Socks,,,,,,,
45238,Accessories,Watches,Watches,,,,,,,
55896,Personal Care,Nails,Nail Polish,,,,,,,
42821,Apparel,Innerwear,Briefs,,,,,,,
29510,Accessories,Watches,Watches,,,,,,,
54944,Apparel,Topwear,Tshirts,,,,,,,
6648,Footwear,Shoes,Casual Shoes,,,,,,,
26558,Footwear,Shoes,Casual Shoes,,,,,,,
19385,Apparel,Innerwear,Innerwear Vests,,,,,,,
9600,Apparel,Topwear,Shirts,,,,,,,
23816,Footwear,Shoes,Casual Shoes,,,,,,,
48527,Footwear,Flip Flops,Flip Flops,,,,,,,
18257,Apparel,Topwear,Kurtas,,,,,,,
54178,Accessories,Bags,Handbags,,,,,,,
3934,Apparel,Topwear,Tshirts,,,,,,,
51638,Accessories,Watches,Watches,,,,,,,
18859,Apparel,Topwear,Tshirts,,,,,,,
23218,Apparel,Topwear,Kurtas,,,,,,,
3108,Apparel,Topwear,Tshirts,,,,,,,
55298,Personal Care,Makeup,Eyeshadow,,,,,,,
9432,Footwear,Shoes,Sports Shoes,,,,,,,
17811,Apparel,Topwear,Tshirts,,,,,,,
40578,Apparel,Topwear,Kurtas,,,,,,,
38462,Accessories,Bags,Handbags,,,,,,,
10208,Accessories,Bags,Handbags,,,,,,,
45836,Apparel,Topwear,Kurtas,,,,,,,
52881,Apparel,Saree,Sarees,,,,,,,
32158,Accessories,Socks,Socks,,,,,,,
32964,Apparel,Topwear,Tshirts,,,,,,,
59455,Accessories,Jewellery,Ring,,,,,,,
47339,Accessories,Bags,Handbags,,,,,,,
17449,Accessories,Watches,Watches,,,,,,,
28294,Accessories,Eyewear,Sunglasses,,,,,,,
12907,Apparel,Topwear,Tshirts,,,,,,,
18401,Footwear,Sandal,Sandals,,,,,,,
6822,Footwear,Sandal,Sandals,,,,,,,
9056,Footwear,Shoes,Sports Shoes,,,,,,,
48371,Apparel,Topwear,Shirts,,,,,,,
8184,Apparel,Topwear,Shirts,,,,,,,
56079,Personal Care,Lips,Lip Gloss,,,,,,,
21917,Apparel,Apparel Set,Kurta Sets,,,,,,,
38006,Accessories,Watches,Watches,,,,,,,
24459,Footwear,Shoes,Sports Shoes,,,,,,,
37872,Accessories,Wallets,Wallets,,,,,,,
56845,Apparel,Bottomwear,Jeans,,,,,,,
4749,Apparel,Topwear,Tshirts,,,,,,,
59031,Footwear,Shoes,Heels,,,,,,,
57997,Apparel,Dress,Dresses,,,,,,,
15910,Apparel,Topwear,Shirts,,,,,,,
57399,Apparel,Innerwear,Briefs,,,,,,,
38234,Accessories,Eyewear,Sunglasses,,,,,,,
21319,Accessories,Eyewear,Sunglasses,,,,,,,
30865,Apparel,Topwear,Kurtas,,,,,,,
29174,Apparel,Bottomwear,Trousers,,,,,,,
9264,Apparel,Topwear,Shirts,,,,,,,
30059,Accessories,Watches,Watches,,,,,,,
50980,Apparel,Loungewear and Nightwear,Nightdress,,,,,,,
48143,Accessories,Wallets,Wallets,,,,,,,
18633,Apparel,Topwear,Tshirts,,,,,,,
12309,Apparel,Topwear,Shirts,,,,,,,
29948,Accessories,Watches,Watches,,,,,,,
49091,Personal Care,Lips,Lip Liner,,,,,,,
42819,Apparel,Innerwear,Briefs,,,,,,,
51432,Apparel,Topwear,Shirts,,,,,,,
46485,Accessories,Watches,Watches,,,,,,,
35177,Accessories,Bags,Backpacks,,,,,,,
6670,Footwear,Shoes,Casual Shoes,,,,,,,
47557,Footwear,Shoes,Heels,,,,,,,
17227,Accessories,Eyewear,Sunglasses,,,,,,,
42025,Footwear,Shoes,Sports Shoes,,,,,,,
3302,Footwear,Shoes,Sports Shoes,,,,,,,
26560,Footwear,Shoes,Casual Shoes,,,,,,,
12755,Apparel,Topwear,Tshirts,,,,,,,
54140,Footwear,Shoes,Heels,,,,,,,
13687,Footwear,Flip Flops,Flip Flops,,,,,,,
34899,Accessories,Bags,Handbags,,,,,,,
9638,Apparel,Topwear,Shirts,,,,,,,
40772,Accessories,Headwear,Caps,,,,,,,
33280,Apparel,Bottomwear,Jeans,,,,,,,
38668,Footwear,Flip Flops,Flip Flops,,,,,,,
24237,Apparel,Topwear,Kurtas,,,,,,,
10002,Apparel,Bottomwear,Skirts,,,,,,,
56617,Personal Care,Makeup,Highlighter and Blush,,,,,,,
32352,Accessories,Watches,Watches,,,,,,,
20697,Footwear,Shoes,Casual Shoes,,,,,,,
53365,Accessories,Bags,Backpacks,,,,,,,
37620,Apparel,Topwear,Tshirts,,,,,,,
4127,Footwear,Shoes,Casual Shoes,,,,,,,
45200,Accessories,Watches,Watches,,,,,,,
15570,Apparel,Topwear,Tshirts,,,,,,,
21745,Footwear,Shoes,Casual Shoes,,,,,,,
10230,Accessories,Bags,Handbags,,,,,,,
40540,Accessories,Watches,Watches,,,,,,,
32160,Accessories,Socks,Socks,,,,,,,
39588,Footwear,Shoes,Heels,,,,,,,
56425,Personal Care,Eyes,Eyeshadow,,,,,,,
37412,Accessories,Bags,Handbags,,,,,,,
14690,Apparel,Bottomwear,Trousers,,,,,,,
52085,Apparel,Topwear,Tshirts,,,,,,,
15742,Footwear,Shoes,Sports Shoes,,,,,,,
21577,Footwear,Shoes,Formal Shoes,,,,,,,
4315,Apparel,Topwear,Tshirts,,,,,,,
45032,Accessories,Watches,Watches,,,,,,,
7590,Apparel,Topwear,Tshirts,,,,,,,
51600,Apparel,Bottomwear,Jeans,,,,,,,
17015,Footwear,Shoes,Flats,,,,,,,
23220,Apparel,Topwear,Kurtas,,,,,,,
34297,Apparel,Topwear,Dupatta,,,,,,,
18861,Apparel,Topwear,Tshirts,,,,,,,
6442,Footwear,Flip Flops,Flip Flops,,,,,,,
12567,Apparel,Topwear,Tshirts,,,,,,,
42217,Apparel,Dress,Dresses,,,,,,,
3130,Apparel,Topwear,Tshirts,,,,,,,
17829,Footwear,Shoes,Sports Shoes,,,,,,,
30637,Apparel,Bottomwear,Shorts,,,,,,,
27680,Accessories,Bags,Handbags,,,,,,,
32504,Apparel,Topwear,Shirts,,,,,,,
11786,Apparel,Topwear,Kurtas,,,,,,,
36998,Accessories,Bags,Handbags,,,,,,,
56041,Personal Care,Lips,Lipstick,,,,,,,
24461,Footwear,Shoes,Casual Shoes,,,,,,,
57193,Apparel,Topwear,Tunics,,,,,,,
10654,Apparel,Bottomwear,Skirts,,,,,,,
40124,Apparel,Topwear,Tshirts,,,,,,,
15326,Apparel,Topwear,Tshirts,,,,,,,
21113,Apparel,Topwear,Tops,,,,,,,
4771,Apparel,Topwear,Tshirts,,,,,,,
44584,Apparel,Bottomwear,Jeans,,,,,,,
37076,Accessories,Bags,Handbags,,,,,,,
53533,Apparel,Innerwear,Briefs,,,,,,,
9852,Apparel,Bottomwear,Trousers,,,,,,,
17471,Apparel,Innerwear,Bra,,,,,,,
23644,Apparel,Topwear,Tshirts,,,,,,,
6026,Apparel,Topwear,Tshirts,,,,,,,
47301,Accessories,Wallets,Wallets,,,,,,,
22796,Apparel,Topwear,Tshirts,,,,,,,
8980,Footwear,Shoes,Casual Shoes,,,,,,,
51264,Accessories,Belts,Belts,,,,,,,
2486,Apparel,Topwear,Tops,,,,,,,
30253,Footwear,Shoes,Casual Shoes,,,,,,,
48349,Accessories,Bags,Clutches,,,,,,,
18439,Accessories,Bags,Backpacks,,,,,,,
54716,Apparel,Topwear,Kurtas,,,,,,,
26336,Accessories,Watches,Watches,,,,,,,
12103,Apparel,Topwear,Kurtis,,,,,,,
42673,Apparel,Topwear,Kurtas,,,,,,,
3554,Footwear,Shoes,Casual Shoes,,,,,,,
6214,Apparel,Topwear,Tshirts,,,,,,,
47133,Accessories,Bags,Handbags,,,,,,,
17643,Accessories,Wallets,Wallets,,,,,,,
50184,Accessories,Bags,Handbags,,,,,,,
23476,Accessories,Scarves,Scarves,,,,,,,
48947,Accessories,Jewellery,Ring,,,,,,,
49895,Accessories,Watches,Watches,,,,,,,
51056,Apparel,Innerwear,Briefs,,,,,,,
16791,Apparel,Topwear,Shirts,,,,,,,
26938,Apparel,Topwear,Tshirts,,,,,,,
54524,Footwear,Shoes,Sports Shoes,,,,,,,
43593,Apparel,Topwear,Tshirts,,,,,,,
29970,Accessories,Eyewear,Sunglasses,,,,,,,
3766,Apparel,Topwear,Tshirts,,,,,,,
12331,Apparel,Bottomwear,Jeans,,,,,,,
56273,Apparel,Innerwear,Bra,,,,,,,
25781,Apparel,Topwear,Suspenders,,,,,,,
15928,Accessories,Accessories,Travel Accessory,,,,,,,
32736,Footwear,Shoes,Sports Shoes,,,,,,,
40316,Footwear,Shoes,Casual Shoes,,,,,,,
24653,Accessories,Bags,Handbags,,,,,,,
10466,Apparel,Topwear,Tshirts,,,,,,,
36396,Accessories,Socks,Socks,,,,,,,
4543,Footwear,Shoes,Sports Shoes,,,,,,,
45664,Apparel,Innerwear,Innerwear Vests,,,,,,,
15114,Apparel,Bottomwear,Trousers,,,,,,,
21321,Accessories,Eyewear,Sunglasses,,,,,,,
37244,Footwear,Shoes,Casual Shoes,,,,,,,
